Date,Open,High,Low,Close,Volume
4/29/2021 16:00:00,507.6,509.29,499,509,5127792
4/30/2021 16:00:00,505,514.55,505,513.47,4413242
5/3/2021 16:00:00,512.65,518.95,505.2,509.11,4091895
5/4/2021 16:00:00,510.78,511.63,496.79,503.18,4349502
5/5/2021 16:00:00,504.99,507.78,494.63,496.08,3129366
5/6/2021 16:00:00,495.99,499.55,491.37,499.55,3783698
5/7/2021 16:00:00,504.62,508.55,501.12,503.84,3132786
5/10/2021 16:00:00,502,503.15,486.11,486.69,5131632
5/11/2021 16:00:00,479.75,497.99,478.63,495.08,4401000
5/12/2021 16:00:00,486.83,493.54,482.7,484.98,4121540
5/13/2021 16:00:00,489.13,490.78,482.71,486.66,2716561
5/14/2021 16:00:00,487.86,494.85,486.59,493.37,2882464
5/17/2021 16:00:00,485.59,492.71,482.81,488.94,2705249
5/18/2021 16:00:00,488.4,493.48,486.19,486.28,2350496
5/19/2021 16:00:00,481.63,488.57,478.54,487.7,3349930
5/20/2021 16:00:00,489.55,502.7,488.98,501.67,3721218
5/21/2021 16:00:00,503.12,505.4,497.26,497.89,3322925
5/24/2021 16:00:00,501.05,504.25,499.51,502.9,2412595
5/25/2021 16:00:00,506,506.37,499.22,501.34,2699459
5/26/2021 16:00:00,502.34,504.14,500.5,502.36,2465303
5/27/2021 16:00:00,501.8,505.1,498.54,503.86,3253773
5/28/2021 16:00:00,504.4,511.76,502.53,502.81,2911297
6/1/2021 16:00:00,504.01,505.41,497.74,499.08,2482555
6/2/2021 16:00:00,499.82,503.22,495.82,499.24,2268979
6/3/2021 16:00:00,495.19,496.66,487.25,489.43,3887445
6/4/2021 16:00:00,492,501.86,490.95,494.74,3160487
6/7/2021 16:00:00,492.92,496.7,490.55,494.66,2791932
6/8/2021 16:00:00,497,498.82,489.37,492.39,2374037
6/9/2021 16:00:00,494.5,496.09,484.65,485.81,3055029
6/10/2021 16:00:00,487.17,490.21,482.14,487.27,4382928
6/11/2021 16:00:00,490,491.41,487.78,488.77,3123969
6/14/2021 16:00:00,489.68,503.5,486.91,499.89,4400222
6/15/2021 16:00:00,501.23,501.23,490.4,491.9,3104073
6/16/2021 16:00:00,495,496.46,486.28,492.41,3533206
6/17/2021 16:00:00,490.25,501.8,490.15,498.34,3198273
6/18/2021 16:00:00,496.4,504.49,495.24,500.77,5197576
6/21/2021 16:00:00,501.64,502.05,492.28,497,5277297
6/22/2021 16:00:00,498.54,513.55,495.8,508.82,5809271
6/23/2021 16:00:00,508.48,516.63,508.2,512.74,3944782
6/24/2021 16:00:00,517.96,520.96,514.4,518.06,3361202
6/25/2021 16:00:00,528.84,533.06,525,527.07,5299072
6/28/2021 16:00:00,528.12,533.94,524.56,533.03,2820227
6/29/2021 16:00:00,533.55,536.13,528.57,533.5,2314647
6/30/2021 16:00:00,534.06,534.38,526.82,528.21,2773445
7/1/2021 16:00:00,525.72,537.04,525.72,533.54,2805402
7/2/2021 16:00:00,535.5,538.54,529.39,533.98,1980316
7/6/2021 16:00:00,533,542.86,533,541.64,2775051
7/7/2021 16:00:00,544.24,544.64,531.66,535.96,2722498
7/8/2021 16:00:00,530.93,535.5,529.09,530.76,3268988
7/9/2021 16:00:00,531,538.26,528.58,535.98,2777231
7/12/2021 16:00:00,540.3,540.65,532.92,537.31,1780738
7/13/2021 16:00:00,535.76,545.33,535.76,540.68,2751593
7/14/2021 16:00:00,541.01,554.1,541.01,547.95,4659535
7/15/2021 16:00:00,553.97,557.54,538.2,542.95,5713873
7/16/2021 16:00:00,541.81,544.06,527.05,530.31,3442101
7/19/2021 16:00:00,526.05,534.91,522.24,532.28,3885764
7/20/2021 16:00:00,526.07,536.64,520.3,531.05,6930440
7/21/2021 16:00:00,526.13,530.99,505.61,513.63,11906793
7/22/2021 16:00:00,510.21,513.68,507,511.77,4328061
7/23/2021 16:00:00,512.16,517.41,504.66,515.41,3820478
7/26/2021 16:00:00,514.38,521.13,509.01,516.49,2254538
7/27/2021 16:00:00,518.08,521.95,512.05,518.91,2759037
7/28/2021 16:00:00,521.82,524.47,516.98,519.3,2390466
7/29/2021 16:00:00,519.96,520.78,513.79,514.25,1736014
7/30/2021 16:00:00,512.69,519.79,510.96,517.57,2537107
8/2/2021 16:00:00,519,519.85,510.51,515.15,2096632
8/3/2021 16:00:00,514.39,515.63,505.37,510.82,2579427
8/4/2021 16:00:00,513,517.98,510.37,517.35,2039374
8/5/2021 16:00:00,517.13,525.41,514.02,524.89,2556687
8/6/2021 16:00:00,524,526.84,519.39,520.55,1919798
8/9/2021 16:00:00,521.15,522.67,517.99,519.97,1367782
8/10/2021 16:00:00,520,520.79,512.97,515.84,1960544
8/11/2021 16:00:00,517,519.57,509.77,512.4,1673904
8/12/2021 16:00:00,511.86,513,507.2,510.72,1686170
8/13/2021 16:00:00,512.64,521.44,511.51,515.92,2177736
8/16/2021 16:00:00,515.24,523.38,512.3,517.92,2033176
8/17/2021 16:00:00,515.47,520.79,514.2,518.91,2309803
8/18/2021 16:00:00,520,526.38,518.65,521.87,2582046
8/19/2021 16:00:00,522.74,548.39,521.87,543.71,7497292
8/20/2021 16:00:00,545.09,551.39,539.1,546.88,3776429
8/23/2021 16:00:00,545.98,555.55,543.74,553.33,2602010
8/24/2021 16:00:00,551.48,555.31,549.27,553.41,2109525
8/25/2021 16:00:00,550.16,552.84,545.45,547.58,2065621
8/26/2021 16:00:00,546.16,552.6,545.9,550.12,1595499
8/27/2021 16:00:00,551.6,564.17,549.25,558.92,3252595
8/30/2021 16:00:00,557.25,567.16,556.45,566.18,2434839
8/31/2021 16:00:00,566.12,569.48,561.61,569.19,2431886
9/1/2021 16:00:00,569,591,569,582.07,5626214
9/2/2021 16:00:00,583.68,598.76,583.68,588.55,6184782
9/3/2021 16:00:00,585.8,591.88,583.14,590.53,2684005
9/7/2021 16:00:00,594.69,613.85,593.99,606.71,5830979
9/8/2021 16:00:00,603.84,615.6,595.71,606.05,5424503
9/9/2021 16:00:00,606.47,609.44,596.55,597.54,2954214
9/10/2021 16:00:00,598.16,609.45,593.67,598.72,3950764
9/13/2021 16:00:00,598.57,598.57,582.78,589.29,3062871
9/14/2021 16:00:00,584.89,587.28,575.56,577.76,3456958
9/15/2021 16:00:00,578.17,584.62,575.37,582.87,2755615
9/16/2021 16:00:00,584.3,587.48,577.72,586.5,1832028
9/17/2021 16:00:00,587.85,590.28,580.85,589.35,4145145
9/20/2021 16:00:00,586.79,591.53,568.08,575.43,3732227
9/21/2021 16:00:00,578.31,581.88,569.37,573.14,2250884
9/22/2021 16:00:00,579.69,595.65,579.69,590.65,4021845
9/23/2021 16:00:00,590.79,599.32,589.13,593.26,2526161
9/24/2021 16:00:00,592.5,592.98,583.64,592.39,2126246
9/27/2021 16:00:00,587.95,593.58,576.93,592.64,2504738
9/28/2021 16:00:00,589,599.54,580.16,583.85,4431051
9/29/2021 16:00:00,589.01,609.88,588.01,599.06,6221026
9/30/2021 16:00:00,608.05,619,608.05,610.34,6616040
10/1/2021 16:00:00,604.24,614.99,597.51,613.15,4090847
10/4/2021 16:00:00,613.39,626.13,594.68,603.35,4995932
10/5/2021 16:00:00,606.94,640.39,606.89,634.81,9534293
10/6/2021 16:00:00,628.18,639.87,626.36,639.1,4580434
10/7/2021 16:00:00,642.23,646.84,630.45,631.85,3556886
10/8/2021 16:00:00,634.17,643.8,630.86,632.66,3272093
10/11/2021 16:00:00,633.2,639.42,626.78,627.04,2862470
10/12/2021 16:00:00,633.02,637.66,621.99,624.94,3227349
10/13/2021 16:00:00,632.18,632.18,622.1,629.76,2424638
10/14/2021 16:00:00,632.23,636.88,626.79,633.8,2672535
10/15/2021 16:00:00,638,639.42,625.16,628.29,4116874
10/18/2021 16:00:00,632.1,638.41,620.59,637.97,4669071
10/19/2021 16:00:00,636.97,641,632.3,639,7633147
10/20/2021 16:00:00,625.57,637.4,617.15,625.14,10621997
10/21/2021 16:00:00,628.89,654.01,628.65,653.16,8437070
10/22/2021 16:00:00,651.81,665.46,651.81,664.78,6186016
10/25/2021 16:00:00,663.74,675.88,657.07,671.66,3833526
10/26/2021 16:00:00,673.76,676.49,662.77,668.52,2904840
10/27/2021 16:00:00,669,671.41,661.85,662.92,2276914
10/28/2021 16:00:00,670.95,676.8,668.03,674.05,2859409
10/29/2021 16:00:00,673.06,690.97,671.24,690.31,3825279
11/1/2021 16:00:00,689.06,689.97,676.54,681.17,3110911
11/2/2021 16:00:00,683.11,687.68,673.82,677.72,3888597
11/3/2021 16:00:00,677.27,689.39,677.27,688.29,2334852
11/4/2021 16:00:00,685.89,685.94,665.5,668.4,4865023
11/5/2021 16:00:00,663.97,665.64,645.01,645.72,5283488
11/8/2021 16:00:00,650.29,656,643.79,651.45,2887523
11/9/2021 16:00:00,653.7,660.5,650.52,655.99,2415630
11/10/2021 16:00:00,653.01,660.33,642.11,646.91,2405785
11/11/2021 16:00:00,650.24,665.82,649.71,657.58,2868311
11/12/2021 16:00:00,660.01,683.34,653.82,682.61,4198410
11/15/2021 16:00:00,681.24,685.26,671.49,679.33,2872186
11/16/2021 16:00:00,678.27,688.36,676.9,687.4,2077387
11/17/2021 16:00:00,690,700.99,686.09,691.69,2732831
11/18/2021 16:00:00,691.61,691.74,679.74,682.02,2014992
11/19/2021 16:00:00,692.35,694.16,675,678.8,2614852
11/22/2021 16:00:00,676.02,679.48,656.47,659.2,2765318
11/23/2021 16:00:00,658.18,666.43,646.05,654.06,2320917
11/24/2021 16:00:00,658.01,661.44,651.1,658.29,1867282
11/26/2021 13:00:00,675,676.41,660.67,665.64,2872513
11/29/2021 16:00:00,663.2,667.99,658.29,663.84,2529364
11/30/2021 16:00:00,668.2,675.38,640.01,641.9,5608919
12/1/2021 16:00:00,649.48,654.52,617.07,617.77,3897019
12/2/2021 16:00:00,617.1,625.36,612.88,616.47,3331131
12/3/2021 16:00:00,622.75,625.5,594,602.13,4829282
12/6/2021 16:00:00,606.01,617.29,601,612.69,3075672
12/7/2021 16:00:00,619.83,628.89,611.4,625.58,3125190
12/8/2021 16:00:00,630,632.46,623.2,628.08,2220308
12/9/2021 16:00:00,627.58,630.24,610.44,611,2376321
12/10/2021 16:00:00,616.78,617.74,605.88,611.66,2748774
12/13/2021 16:00:00,612,612.64,599.52,604.56,2517915
12/14/2021 16:00:00,598.71,602.29,588.13,597.99,2984536
12/15/2021 16:00:00,598.18,605.69,584.51,605.04,2866196
12/16/2021 16:00:00,597.09,602.83,588,591.06,3143217
12/17/2021 16:00:00,591.61,593.25,581.74,586.73,4433706
12/20/2021 16:00:00,586.43,602.88,584.26,593.74,3358404
